id,id_client,id_product,qtd,total,sale_date,product_id,start_date,usd_price,date,usd_to_brl,custo_unitario_brl,custo_total_brl,lucro,prejuizo
6110,20,125,6,20412,2024-01-18,125,2023-03-22,646.27,2024-01-18,4.9397,3192.379919,19154.27951,1257.720486,FALSE
1283,8,6,4,47281,2024-01-18,6,2021-12-01,2104.66,2024-01-18,4.9397,10396.389,41585.55601,5695.443992,FALSE
980,3,37,13,74936,2024-01-18,37,2023-10-30,1211.89,2024-01-18,4.9397,5986.373033,77822.84943,-2886.849429,TRUE
7502,10,22,3,112441.05,2024-01-18,22,2022-08-22,7630.67,2024-01-18,4.9397,37693.2206,113079.6618,-638.611797,TRUE
2807,25,67,15,1222494.2,2024-01-18,67,2022-06-17,16720.73,2024-01-18,4.9397,82595.38998,1238930.85,-16436.64972,TRUE
1883,19,2,1,13298.1,2024-01-18,2,2023-05-24,2829.74,2024-01-18,4.9397,13978.06668,13978.06668,-679.966678,TRUE
1957,20,16,2,57011.4,2024-01-18,16,2023-12-27,6212.42,2024-01-18,4.9397,30687.49107,61374.98215,-4363.582148,TRUE
232,42,144,9,18930.65,2024-01-18,144,2022-08-04,422.52,2024-01-18,4.9397,2087.122044,18784.0984,146.551604,FALSE
3451,29,104,5,18565,2024-01-19,104,2020-03-26,742.54,2024-01-19,4.9217,3654.559118,18272.79559,292.20441,FALSE
2312,36,139,12,17099,2024-01-19,139,2020-10-30,246.89,2024-01-19,4.9217,1215.118513,14581.42216,2517.577844,FALSE
1578,49,2,11,153980,2024-01-19,2,2023-05-24,2829.74,2024-01-19,4.9217,13927.13136,153198.4449,781.555062,FALSE
5389,49,150,11,18102,2024-01-19,150,2023-06-01,326.88,2024-01-19,4.9217,1608.805296,17696.85826,405.141744,FALSE
5927,7,24,6,139393,2024-01-19,24,2021-04-06,4129.65,2024-01-19,4.9217,20324.89841,121949.3904,17443.60957,FALSE
659,36,24,11,255554,2024-01-19,24,2021-04-06,4129.65,2024-01-19,4.9217,20324.89841,223573.8825,31980.11754,FALSE
2791,5,50,4,42848.8,2024-01-19,50,2023-07-31,2378.45,2024-01-19,4.9217,11706.01737,46824.06946,-3975.26946,TRUE
5856,37,46,13,64789,2024-01-19,46,2023-08-15,1000.64,2024-01-19,4.9217,4924.849888,64023.04854,765.951456,FALSE
1865,15,148,6,27277.35,2024-01-19,148,2023-11-17,979.78,2024-01-19,4.9217,4822.183226,28933.09936,-1655.749356,TRUE
2570,32,3,8,72194,2024-01-19,3,2022-06-21,1753.77,2024-01-19,4.9217,8631.529809,69052.23847,3141.761528,FALSE
2534,31,119,9,29302,2024-01-20,119,2023-08-04,669.88,2024-01-20,4.9217,3296.948396,29672.53556,-370.535564,TRUE
9530,18,42,15,89893,2024-01-20,42,2022-05-27,1263.57,2024-01-20,4.9217,6218.912469,93283.68704,-3390.687035,TRUE
1552,8,41,5,53000,2024-01-20,41,2023-01-06,2005.71,2024-01-20,4.9217,9871.502907,49357.51454,3642.485465,FALSE
4378,20,62,3,306666,2024-01-20,62,2023-01-16,20000.78,2024-01-20,4.9217,98437.83893,295313.5168,11352.48322,FALSE
9311,24,132,13,20319,2024-01-20,132,2020-08-20,276.61,2024-01-20,4.9217,1361.391437,17698.08868,2620.911319,FALSE
5633,44,73,6,858960,2024-01-20,73,2023-01-20,27541.35,2024-01-20,4.9217,135550.2623,813301.5738,45658.42623,FALSE
4755,1,145,7,30449,2024-01-20,145,2022-10-13,820.56,2024-01-20,4.9217,4038.550152,28269.85106,2179.148936,FALSE
2193,47,86,12,1066164.1,2024-01-20,86,2021-08-13,17824.79,2024-01-20,4.9217,87728.26894,1052739.227,13424.87268,FALSE
3261,4,124,15,56549,2024-01-20,124,2023-02-27,725.63,2024-01-20,4.9217,3571.333171,53569.99757,2979.002435,FALSE
3954,37,73,8,1145279,2024-01-20,73,2023-01-20,27541.35,2024-01-20,4.9217,135550.2623,1084402.098,60876.90164,FALSE
8122,22,112,2,4362,2024-01-20,112,2023-09-29,435.58,2024-01-20,4.9217,2143.794086,4287.588172,74.411828,FALSE
2842,41,135,14,23023,2024-01-20,135,2023-04-11,328.1,2024-01-20,4.9217,1614.80977,22607.33678,415.66322,FALSE
4381,38,106,1,4165.75,2024-01-20,106,2023-08-01,918.37,2024-01-20,4.9217,4519.941629,4519.941629,-354.191629,TRUE
4228,29,111,7,29997,2024-01-20,111,2022-07-28,821.82,2024-01-20,4.9217,4044.751494,28313.26046,1683.739542,FALSE
7003,32,147,4,11514,2024-01-20,147,2022-08-25,592.19,2024-01-20,4.9217,2914.581523,11658.32609,-144.326092,TRUE
2746,32,22,13,487242.65,2024-01-21,22,2022-08-22,7630.67,2024-01-21,4.9217,37555.86854,488226.291,-983.641007,TRUE
7553,44,130,15,59052.95,2024-01-21,130,2023-06-15,859.48,2024-01-21,4.9217,4230.102716,63451.54074,-4398.59074,TRUE
304,7,35,2,22011,2024-01-21,35,2023-02-15,2106.85,2024-01-21,4.9217,10369.28365,20738.56729,1272.43271,FALSE
2297,22,90,12,901709.6,2024-01-21,90,2023-12-08,16092.39,2024-01-21,4.9217,79201.91586,950422.9904,-48713.39036,TRUE
2138,40,107,1,1513,2024-01-21,107,2023-11-16,311.59,2024-01-21,4.9217,1533.552503,1533.552503,-20.552503,TRUE
2572,3,2,13,181976,2024-01-21,2,2023-05-24,2829.74,2024-01-21,4.9217,13927.13136,181052.7077,923.292346,FALSE
6230,41,122,4,5025.5,2024-01-21,122,2023-09-14,271.3,2024-01-21,4.9217,1335.25721,5341.02884,-315.52884,TRUE
3768,22,86,4,355388.35,2024-01-21,86,2021-08-13,17824.79,2024-01-21,4.9217,87728.26894,350913.0758,4475.274228,FALSE
273,2,143,15,66546,2024-01-21,143,2023-05-24,896.83,2024-01-21,4.9217,4413.928211,66208.92317,337.076835,FALSE
2789,40,54,11,1270038.85,2024-01-21,54,2021-08-06,23191.9,2024-01-21,4.9217,114143.5742,1255579.317,14459.53347,FALSE
8779,5,132,3,4454.55,2024-01-21,132,2020-08-20,276.61,2024-01-21,4.9217,1361.391437,4084.174311,370.375689,FALSE
5647,30,80,5,646119,2024-01-21,80,2022-10-28,24177.04,2024-01-21,4.9217,118992.1378,594960.6888,51158.31116,FALSE
6388,24,50,9,96409.8,2024-01-21,50,2023-07-31,2378.45,2024-01-21,4.9217,11706.01737,105354.1563,-8944.356285,TRUE
9778,46,103,13,23259,2024-01-21,103,2022-09-19,341.7,2024-01-21,4.9217,1681.74489,21862.68357,1396.31643,FALSE
6853,48,62,8,776887.2,2024-01-21,62,2023-01-16,20000.78,2024-01-21,4.9217,98437.83893,787502.7114,-10615.51141,TRUE
7477,10,106,10,41656.55,2024-01-21,106,2023-08-01,918.37,2024-01-21,4.9217,4519.941629,45199.41629,-3542.86629,TRUE
7005,2,71,4,494661.2,2024-01-21,71,2023-07-26,27484.92,2024-01-21,4.9217,135272.5308,541090.1231,-46428.92306,TRUE
3586,12,118,15,61490.65,2024-01-21,118,2023-12-27,893.4,2024-01-21,4.9217,4397.04678,65955.7017,-4465.0517,TRUE
4763,10,144,9,19927,2024-01-22,144,2022-08-04,422.52,2024-01-22,4.9484,2090.797968,18817.18171,1109.818288,FALSE
5731,22,17,13,173378.8,2024-01-22,17,2023-06-02,2833.14,2024-01-22,4.9484,14019.50998,182253.6297,-8874.829688,TRUE
2324,43,18,15,378657.65,2024-01-22,18,2023-07-19,5536.62,2024-01-22,4.9484,27397.41041,410961.1561,-32303.50612,TRUE
8462,9,21,1,8298.25,2024-01-22,21,2022-12-30,1674.22,2024-01-22,4.9484,8284.710248,8284.710248,13.539752,FALSE
3230,44,131,5,4577.1,2024-01-22,131,2023-06-07,196.2,2024-01-22,4.9484,970.87608,4854.3804,-277.2804,TRUE
7666,9,54,6,692748.55,2024-01-22,54,2021-08-06,23191.9,2024-01-22,4.9484,114762.798,688576.7878,4171.76224,FALSE
2313,17,146,7,3472,2024-01-22,146,2022-05-04,99.02,2024-01-22,4.9484,489.990568,3429.933976,42.066024,FALSE
8681,33,147,8,23028.95,2024-01-22,147,2022-08-25,592.19,2024-01-22,4.9484,2930.392996,23443.14397,-414.193968,TRUE
5176,28,111,7,28497.15,2024-01-22,111,2022-07-28,821.82,2024-01-22,4.9484,4066.694088,28466.85862,30.291384,FALSE
5438,23,129,12,37235.25,2024-01-22,129,2024-01-17,661.98,2024-01-22,4.9484,3275.741832,39308.90198,-2073.651984,TRUE
9496,42,2,14,195974,2024-01-22,2,2023-05-24,2829.74,2024-01-22,4.9484,14002.68542,196037.5958,-63.595824,TRUE
7312,44,148,10,45463.2,2024-01-23,148,2023-11-17,979.78,2024-01-23,4.9709,4870.388402,48703.88402,-3240.68402,TRUE
6092,40,37,15,91016,2024-01-23,37,2023-10-30,1211.89,2024-01-23,4.9709,6024.184001,90362.76002,653.239985,FALSE
7476,1,41,9,90630,2024-01-23,41,2023-01-06,2005.71,2024-01-23,4.9709,9970.183839,89731.65455,898.345449,FALSE
2757,28,98,9,714250,2024-01-23,98,2023-09-29,15850.04,2024-01-23,4.9709,78788.96384,709100.6745,5149.325476,FALSE
5576,37,120,15,46867,2024-01-23,120,2023-09-04,635.45,2024-01-23,4.9709,3158.758405,47381.37608,-514.376075,TRUE
3223,4,36,12,257656.15,2024-01-23,36,2023-10-11,4476.41,2024-01-23,4.9709,22251.78647,267021.4376,-9365.287628,TRUE
3780,47,126,5,13385,2024-01-23,126,2020-10-28,467.05,2024-01-23,4.9709,2321.658845,11608.29423,1776.705775,FALSE
8224,11,40,1,13474.8,2024-01-23,40,2024-01-19,2881.94,2024-01-23,4.9709,14325.83555,14325.83555,-851.035546,TRUE
1577,30,31,9,74548,2024-01-24,31,2023-09-22,1686.13,2024-01-24,4.9186,8293.399018,74640.59116,-92.591162,TRUE
264,10,32,12,142528.5,2024-01-24,32,2024-01-11,2562.61,2024-01-24,4.9186,12604.45355,151253.4426,-8724.942552,TRUE
2596,36,90,12,949168,2024-01-24,90,2024-01-24,16081.27,2024-01-24,4.9186,79097.33462,949168.0155,-0.01546399994,TRUE
1925,17,7,14,273263,2024-01-24,7,2022-12-12,3678.62,2024-01-24,4.9186,18093.66033,253311.2446,19951.75535,FALSE
6237,26,22,11,433981,2024-01-24,22,2022-08-22,7630.67,2024-01-24,4.9186,37532.21346,412854.3481,21126.65192,FALSE
7508,37,139,13,17596.85,2024-01-24,139,2020-10-30,246.89,2024-01-24,4.9186,1214.353154,15786.591,1810.258998,FALSE
2926,14,69,10,430017.5,2024-01-24,69,2023-05-15,9219.51,2024-01-24,4.9186,45347.08189,453470.8189,-23453.31886,TRUE
6219,39,128,12,53018.55,2024-01-24,128,2022-07-22,853.09,2024-01-24,4.9186,4196.008474,50352.10169,2666.448312,FALSE
228,6,78,6,730569,2024-01-24,78,2023-07-18,25349.04,2024-01-24,4.9186,124681.7881,748090.7289,-17521.72886,TRUE
7150,1,44,3,32421,2024-01-24,44,2022-01-17,1963.02,2024-01-24,4.9186,9655.310172,28965.93052,3455.069484,FALSE
3777,5,146,14,6944,2024-01-24,146,2022-05-04,99.02,2024-01-24,4.9186,487.039772,6818.556808,125.443192,FALSE
9565,41,37,13,78880,2024-01-24,37,2023-10-30,1211.89,2024-01-24,4.9186,5960.802154,77490.428,1389.571998,FALSE
6309,37,74,7,575614.5,2024-01-24,74,2023-04-05,17160.36,2024-01-24,4.9186,84404.9467,590834.6269,-15220.12687,TRUE
3307,7,79,14,926056,2024-01-24,79,2021-10-21,11724.63,2024-01-24,4.9186,57668.76512,807362.7117,118693.2883,FALSE
6867,7,7,14,273263,2024-01-24,7,2022-12-12,3678.62,2024-01-24,4.9186,18093.66033,253311.2446,19951.75535,FALSE
429,7,108,10,33456,2024-01-24,108,2023-11-16,688.83,2024-01-24,4.9186,3388.079238,33880.79238,-424.79238,TRUE
6458,34,72,10,996646,2024-01-25,72,2018-03-09,30675.48,2024-01-25,4.9226,151003.1178,1510031.178,-513385.1785,TRUE
1382,1,79,12,754073.9,2024-01-25,79,2021-10-21,11724.63,2024-01-25,4.9226,57715.66364,692587.9637,61485.93634,FALSE
9009,28,124,9,33929,2024-01-25,124,2023-02-27,725.63,2024-01-25,4.9226,3571.986238,32147.87614,1781.123858,FALSE
2792,1,81,13,1508533.5,2024-01-25,81,2022-08-02,23345.09,2024-01-25,4.9226,114918.54,1493941.02,14592.47956,FALSE
3405,18,46,13,64789,2024-01-25,46,2023-08-15,1000.64,2024-01-25,4.9226,4925.750464,64034.75603,754.243968,FALSE
668,22,64,2,223011,2024-01-25,64,2022-09-06,21352.22,2024-01-25,4.9226,105108.4382,210216.8763,12794.12366,FALSE
3373,5,149,8,9309,2024-01-25,149,2023-02-14,225.94,2024-01-25,4.9226,1112.212244,8897.697952,411.302048,FALSE
4886,12,22,9,337322.2,2024-01-25,22,2022-08-22,7630.67,2024-01-25,4.9226,37562.73614,338064.6253,-742.425278,TRUE
4132,20,40,12,161697.6,2024-01-25,40,2024-01-19,2881.94,2024-01-25,4.9226,14186.63784,170239.6541,-8542.054128,TRUE
2542,10,88,2,91839.35,2024-01-25,88,2024-01-08,9896.1,2024-01-25,4.9226,48714.54186,97429.08372,-5589.73372,TRUE
1519,17,31,4,31475.4,2024-01-25,31,2023-09-22,1686.13,2024-01-25,4.9226,8300.143538,33200.57415,-1725.174152,TRUE
1142,12,19,12,197188,2024-01-25,19,2023-08-28,3358.13,2024-01-25,4.9226,16530.73074,198368.7689,-1180.768856,TRUE
8223,32,147,10,30301,2024-01-26,147,2022-08-25,592.19,2024-01-26,4.9119,2908.778061,29087.78061,1213.21939,FALSE
6625,25,79,3,188518.95,2024-01-26,79,2021-10-21,11724.63,2024-01-26,4.9119,57590.2101,172770.6303,15748.31971,FALSE
9111,42,19,5,82162,2024-01-26,19,2023-08-28,3358.13,2024-01-26,4.9119,16494.79875,82473.99374,-311.993735,TRUE
2998,26,85,15,578680,2024-01-26,85,2023-11-23,7885.27,2024-01-26,4.9119,38731.65771,580974.8657,-2294.865695,TRUE
3049,23,97,3,385704.75,2024-01-26,97,2023-01-06,25607.88,2024-01-26,4.9119,125783.3458,377350.0373,8354.712684,FALSE
4222,46,100,4,397480.95,2024-01-26,100,2021-05-13,19807.28,2024-01-26,4.9119,97291.37863,389165.5145,8315.435472,FALSE
6206,36,117,9,35080.65,2024-01-26,117,2022-06-10,823.4,2024-01-26,4.9119,4044.45846,36400.12614,-1319.47614,TRUE
9290,20,103,13,22096.05,2024-01-26,103,2022-09-19,341.7,2024-01-26,4.9119,1678.39623,21819.15099,276.89901,FALSE
9572,14,122,2,2512.75,2024-01-26,122,2023-09-14,271.3,2024-01-26,4.9119,1332.59847,2665.19694,-152.44694,TRUE
192,6,148,9,40916.5,2024-01-26,148,2023-11-17,979.78,2024-01-26,4.9119,4812.581382,43313.23244,-2396.732438,TRUE
7048,18,64,3,334517,2024-01-26,64,2022-09-06,21352.22,2024-01-26,4.9119,104879.9694,314639.9083,19877.09175,FALSE
4857,17,14,1,34020.45,2024-01-26,14,2023-03-24,6767.66,2024-01-26,4.9119,33242.06915,33242.06915,778.380846,FALSE
5191,25,112,10,21810,2024-01-27,112,2023-09-29,435.58,2024-01-27,4.9119,2139.525402,21395.25402,414.74598,FALSE
7630,28,145,14,57853.1,2024-01-27,145,2022-10-13,820.56,2024-01-27,4.9119,4030.508664,56427.1213,1425.978704,FALSE
4583,14,148,13,62212,2024-01-27,148,2023-11-17,979.78,2024-01-27,4.9119,4812.581382,62563.55797,-351.557966,TRUE
9760,41,147,3,8635.5,2024-01-27,147,2022-08-25,592.19,2024-01-27,4.9119,2908.778061,8726.334183,-90.834183,TRUE
3276,31,33,5,33579,2024-01-27,33,2020-09-10,1268.8,2024-01-27,4.9119,6232.21872,31161.0936,2417.9064,FALSE
9936,8,16,15,427585.5,2024-01-27,16,2023-12-27,6212.42,2024-01-27,4.9119,30514.7858,457721.787,-30136.28697,TRUE
8067,20,14,10,340205.45,2024-01-27,14,2023-03-24,6767.66,2024-01-27,4.9119,33242.06915,332420.6915,7784.75846,FALSE
1132,23,121,7,25860,2024-01-27,121,2023-12-18,747.93,2024-01-27,4.9119,3673.757367,25716.30157,143.698431,FALSE
63,43,42,15,85398.35,2024-01-27,42,2022-05-27,1263.57,2024-01-27,4.9119,6206.529483,93097.94225,-7699.592245,TRUE
2282,9,18,9,239152,2024-01-27,18,2023-07-19,5536.62,2024-01-27,4.9119,27195.32378,244757.914,-5605.914002,TRUE
9010,48,125,12,40825,2024-01-28,125,2023-03-22,646.27,2024-01-28,4.9119,3174.413613,38092.96336,2732.036644,FALSE
3840,4,134,3,14153,2024-01-28,134,2023-09-06,948.15,2024-01-28,4.9119,4657.217985,13971.65396,181.346045,FALSE
9752,35,79,5,330734,2024-01-28,79,2021-10-21,11724.63,2024-01-28,4.9119,57590.2101,287951.0505,42782.94952,FALSE
6053,2,24,2,46464,2024-01-28,24,2021-04-06,4129.65,2024-01-28,4.9119,20284.42784,40568.85567,5895.14433,FALSE
4475,18,113,6,25051.5,2024-01-28,113,2022-07-05,815.5,2024-01-28,4.9119,4005.65445,24033.9267,1017.5733,FALSE
1760,1,57,4,475162,2024-01-28,57,2022-12-16,22497.79,2024-01-28,4.9119,110506.8947,442027.5788,33134.4212,FALSE
3219,5,111,2,8141.5,2024-01-28,111,2022-07-28,821.82,2024-01-28,4.9119,4036.697658,8073.395316,68.104684,FALSE
9986,40,64,11,1226561,2024-01-28,64,2022-09-06,21352.22,2024-01-28,4.9119,104879.9694,1153679.664,72881.3364,FALSE
1922,27,150,8,12506.75,2024-01-28,150,2023-06-01,326.88,2024-01-28,4.9119,1605.601872,12844.81498,-338.064976,TRUE
2982,14,52,14,182264.15,2024-01-28,52,2023-01-11,2634.69,2024-01-28,4.9119,12941.33381,181178.6734,1085.476646,FALSE
2246,7,109,15,8873,2024-01-28,109,2018-05-16,169.23,2024-01-28,4.9119,831.240837,12468.61256,-3595.612555,TRUE
6023,27,47,11,67353,2024-01-28,47,2019-11-07,1496.29,2024-01-28,4.9119,7349.626851,80845.89536,-13492.89536,TRUE
388,6,85,3,109949.2,2024-01-28,85,2023-11-23,7885.27,2024-01-28,4.9119,38731.65771,116194.9731,-6245.773139,TRUE
1399,5,109,5,2958.3,2024-01-28,109,2018-05-16,169.23,2024-01-28,4.9119,831.240837,4156.204185,-1197.904185,TRUE
4985,46,16,8,228045.6,2024-01-28,16,2023-12-27,6212.42,2024-01-28,4.9119,30514.7858,244118.2864,-16072.68638,TRUE
7431,25,60,5,543755,2024-01-28,60,2023-12-22,22370.78,2024-01-28,4.9119,109883.0343,549415.1714,-5660.17141,TRUE
8889,23,110,9,21337,2024-01-28,110,2021-08-26,476.03,2024-01-28,4.9119,2338.211757,21043.90581,293.094187,FALSE
9418,14,137,5,16927,2024-01-29,137,2020-06-26,619.79,2024-01-29,4.9219,3050.544401,15252.722,1674.277995,FALSE
8697,17,66,1,11943.4,2024-01-29,66,2021-01-05,2360.29,2024-01-29,4.9219,11617.11135,11617.11135,326.288649,FALSE
8297,21,110,7,17469,2024-01-29,110,2021-08-26,476.03,2024-01-29,4.9219,2342.972057,16400.8044,1068.195601,FALSE
5480,39,131,2,1927,2024-01-29,131,2023-06-07,196.2,2024-01-29,4.9219,965.67678,1931.35356,-4.35356,TRUE
4231,4,38,2,50275.9,2024-01-29,38,2023-08-30,5439.42,2024-01-29,4.9219,26772.2813,53544.5626,-3268.662596,TRUE
197,2,83,12,1536764.65,2024-01-29,83,2019-01-25,35839.7,2024-01-29,4.9219,176399.4194,2116793.033,-580028.3832,TRUE
4029,47,15,2,55800,2024-01-29,15,2023-01-09,5267.98,2024-01-29,4.9219,25928.47076,51856.94152,3943.058476,FALSE
9885,15,30,14,451470,2024-01-29,30,2023-09-04,6558.44,2024-01-29,4.9219,32279.98584,451919.8017,-449.801704,TRUE
4296,32,55,15,1567317.6,2024-01-29,55,2022-04-14,23326.09,2024-01-29,4.9219,114808.6824,1722130.236,-154812.6356,TRUE
3767,31,45,6,56450.9,2024-01-29,45,2023-03-22,1881.33,2024-01-29,4.9219,9259.718127,55558.30876,892.591238,FALSE
3662,37,89,8,629424,2024-01-29,89,2022-11-11,14832.32,2024-01-29,4.9219,73003.19581,584025.5665,45398.43354,FALSE
3337,46,79,12,793762,2024-01-29,79,2021-10-21,11724.63,2024-01-29,4.9219,57707.4564,692489.4768,101272.5232,FALSE
3562,30,141,6,27256.45,2024-01-29,141,2023-12-08,972.86,2024-01-29,4.9219,4788.319634,28729.9178,-1473.467804,TRUE
2428,21,126,15,40156,2024-01-29,126,2020-10-28,467.05,2024-01-29,4.9219,2298.773395,34481.60093,5674.399075,FALSE
4576,38,129,4,12411.75,2024-01-29,129,2024-01-17,661.98,2024-01-29,4.9219,3258.199362,13032.79745,-621.047448,TRUE
2915,24,68,7,444866,2024-01-29,68,2023-06-21,13998.43,2024-01-29,4.9219,68898.87262,482292.1083,-37426.10832,TRUE
1071,11,6,7,82741,2024-01-30,6,2021-12-01,2104.66,2024-01-30,4.9632,10445.84851,73120.93958,9620.060416,FALSE
2937,41,76,14,1971036.25,2024-01-30,76,2022-07-04,27945.06,2024-01-30,4.9632,138696.9218,1941756.905,29279.34491,FALSE
8400,13,150,5,7816.6,2024-01-30,150,2023-06-01,326.88,2024-01-30,4.9632,1622.370816,8111.85408,-295.25408,TRUE
1995,6,140,1,3135,2024-01-30,140,2021-02-03,586.81,2024-01-30,4.9632,2912.455392,2912.455392,222.544608,FALSE
1581,13,146,4,1984,2024-01-30,146,2022-05-04,99.02,2024-01-30,4.9632,491.456064,1965.824256,18.175744,FALSE
3703,4,58,4,435298,2024-01-30,58,2022-07-13,20157.55,2024-01-30,4.9632,100045.9522,400183.8086,35114.19136,FALSE
6533,7,52,7,91132.55,2024-01-30,52,2023-01-11,2634.69,2024-01-30,4.9632,13076.49341,91535.45386,-402.903856,TRUE
3896,30,104,2,7054.7,2024-01-30,104,2020-03-26,742.54,2024-01-30,4.9632,3685.374528,7370.749056,-316.049056,TRUE
6094,30,76,3,444595,2024-01-30,76,2022-07-04,27945.06,2024-01-30,4.9632,138696.9218,416090.7654,28504.23462,FALSE
2948,38,128,12,53018.55,2024-01-30,128,2022-07-22,853.09,2024-01-30,4.9632,4234.056288,50808.67546,2209.874544,FALSE
8108,39,87,15,1002898,2024-01-30,87,2023-09-04,13597.7,2024-01-30,4.9632,67488.10464,1012321.57,-9423.5696,TRUE
9613,19,61,6,168112,2024-01-30,61,2023-01-23,5396.92,2024-01-30,4.9632,26785.99334,160715.9601,7396.039936,FALSE
3981,26,31,6,47214.05,2024-01-30,31,2023-09-22,1686.13,2024-01-30,4.9632,8368.600416,50211.6025,-2997.552496,TRUE
373,29,145,6,26099,2024-01-31,145,2022-10-13,820.56,2024-01-31,4.9529,4064.151624,24384.90974,1714.090256,FALSE
8564,45,47,4,23267.4,2024-01-31,47,2019-11-07,1496.29,2024-01-31,4.9529,7410.974741,29643.89896,-6376.498964,TRUE
1924,31,113,2,8790,2024-01-31,113,2022-07-05,815.5,2024-01-31,4.9529,4039.08995,8078.1799,711.8201,FALSE
1629,10,49,2,26528,2024-01-31,49,2021-06-07,2627,2024-01-31,4.9529,13011.2683,26022.5366,505.4634,FALSE
2742,25,13,6,46483,2024-01-31,13,2021-10-22,1356.5,2024-01-31,4.9529,6718.60885,40311.6531,6171.3469,FALSE
3249,11,14,6,214866,2024-01-31,14,2023-03-24,6767.66,2024-01-31,4.9529,33519.54321,201117.2593,13748.74072,FALSE
607,19,32,1,12502,2024-01-31,32,2024-01-11,2562.61,2024-01-31,4.9529,12692.35107,12692.35107,-190.351069,TRUE
5615,35,32,7,87517,2024-01-31,32,2024-01-11,2562.61,2024-01-31,4.9529,12692.35107,88846.45748,-1329.457483,TRUE
9728,18,92,8,710833,2024-01-31,92,2022-12-12,16745.97,2024-01-31,4.9529,82941.11481,663528.9185,47304.0815,FALSE
3304,47,77,2,89409,2024-01-31,77,2023-02-02,8959.75,2024-01-31,4.9529,44376.74577,88753.49155,655.50845,FALSE
1626,29,35,10,110055,2024-01-31,35,2023-02-15,2106.85,2024-01-31,4.9529,10435.01736,104350.1736,5704.82635,FALSE
5136,44,79,7,439876.6,2024-01-31,79,2021-10-21,11724.63,2024-01-31,4.9529,58070.91993,406496.4395,33380.16051,FALSE
4311,35,20,4,117167.3,2024-01-31,20,2021-10-04,5689.04,2024-01-31,4.9529,28177.24622,112708.9849,4458.315136,FALSE
5318,34,5,1,23669,2024-01-31,5,2023-08-15,4752.24,2024-01-31,4.9529,23537.3695,23537.3695,131.630504,FALSE
1939,30,12,8,20718.55,2024-01-31,12,2022-06-20,527.97,2024-01-31,4.9529,2614.982613,20919.8609,-201.310904,TRUE
7724,20,46,2,9968,2024-02-01,46,2023-08-15,1000.64,2024-02-01,4.9344,4937.558016,9875.116032,92.883968,FALSE
7144,27,38,6,150828.65,2024-02-01,38,2023-08-30,5439.42,2024-02-01,4.9344,26840.27405,161041.6443,-10212.99429,TRUE
2335,8,76,7,985518.6,2024-02-01,76,2022-07-04,27945.06,2024-02-01,4.9344,137892.1041,965244.7284,20273.87155,FALSE
6331,21,28,2,27091.15,2024-02-01,28,2023-11-21,2921.84,2024-02-01,4.9344,14417.5273,28835.05459,-1743.904592,TRUE
3372,39,41,7,74200,2024-02-01,41,2023-01-06,2005.71,2024-02-01,4.9344,9896.975424,69278.82797,4921.172032,FALSE
7607,7,53,13,697775,2024-02-01,53,2023-07-26,11332.93,2024-02-01,4.9344,55921.20979,726975.7273,-29200.7273,TRUE
4958,19,130,9,35432.15,2024-02-01,130,2023-06-15,859.48,2024-02-01,4.9344,4241.018112,38169.16301,-2737.013008,TRUE
4862,14,85,6,219898.4,2024-02-01,85,2023-11-23,7885.27,2024-02-01,4.9344,38909.07629,233454.4577,-13556.05773,TRUE
9428,18,19,5,82162,2024-02-01,19,2023-08-28,3358.13,2024-02-01,4.9344,16570.35667,82851.78336,-689.78336,TRUE
5158,28,62,3,306666,2024-02-01,62,2023-01-16,20000.78,2024-02-01,4.9344,98691.84883,296075.5465,10590.4535,FALSE
9545,25,62,2,204444,2024-02-01,62,2023-01-16,20000.78,2024-02-01,4.9344,98691.84883,197383.6977,7060.302336,FALSE
6184,13,11,4,137681.6,2024-02-01,11,2023-05-09,7246.24,2024-02-01,4.9344,35755.84666,143023.3866,-5341.786624,TRUE
5298,21,66,3,35829.25,2024-02-01,66,2021-01-05,2360.29,2024-02-01,4.9344,11646.61498,34939.84493,889.405072,FALSE
7036,30,11,8,275362.25,2024-02-01,11,2023-05-09,7246.24,2024-02-01,4.9344,35755.84666,286046.7732,-10684.52325,TRUE
4738,49,132,5,7424.25,2024-02-01,132,2020-08-20,276.61,2024-02-01,4.9344,1364.904384,6824.52192,599.72808,FALSE
7310,19,137,9,28945.55,2024-02-01,137,2020-06-26,619.79,2024-02-01,4.9344,3058.291776,27524.62598,1420.924016,FALSE
7483,41,29,6,208108.9,2024-02-02,29,2022-03-29,7689.63,2024-02-02,4.9465,38036.7548,228220.5288,-20111.62877,TRUE
5444,27,22,1,39453,2024-02-02,22,2022-08-22,7630.67,2024-02-02,4.9465,37745.10916,37745.10916,1707.890845,FALSE
9577,19,93,15,1431797.25,2024-02-02,93,2022-08-18,19409.47,2024-02-02,4.9465,96008.94336,1440134.15,-8336.900325,TRUE
8083,49,27,15,247672.00,2024-02-02,27,2022-07-12,3051.23,2024-02-02,4.9465,15092.9092,226393.6379,21278.36207,FALSE
4713,22,16,13,370574.1,2024-02-02,16,2023-12-27,6212.42,2024-02-02,4.9465,30729.73553,399486.5619,-28912.46189,TRUE
1612,48,61,11,308205,2024-02-02,61,2023-01-23,5396.92,2024-02-02,4.9465,26695.86478,293654.5126,14550.48742,FALSE
